Timestamp_S,X,Y,Z
8.72275,0.051090,-0.160602,0.992004
8.72325,0.050388,-0.160446,0.992004
8.72375,0.044070,-0.160992,0.992394
8.72425,0.049686,-0.161226,0.991848
8.72475,0.052416,-0.162240,0.993798
8.72525,0.054132,-0.159120,0.990912
8.72575,0.048204,-0.160602,0.989664
8.72625,0.049374,-0.163332,0.992550
8.72675,0.052026,-0.164268,0.991302
8.72725,0.052494,-0.163722,0.990678
8.72775,0.049686,-0.160992,0.989118
8.72825,0.048282,-0.161928,0.990834
8.72875,0.049686,-0.161928,0.991068
8.72925,0.051948,-0.163566,0.989820
8.72975,0.052260,-0.162786,0.993252
8.73025,0.051714,-0.161226,0.992784
8.73075,0.050154,-0.163644,0.989196
8.73125,0.053274,-0.165204,0.989118
8.73166,0.051168,-0.162006,0.991770
8.73216,0.048282,-0.159588,0.992862
8.73266,0.050622,-0.160680,0.996840
8.73316,0.051324,-0.163332,0.995748
8.73366,0.046722,-0.165516,0.990132
8.73416,0.047580,-0.164658,0.987792
8.73466,0.050778,-0.168948,0.987870
8.73516,0.050154,-0.163644,0.994578
8.73566,0.053196,-0.164580,0.994344
8.73616,0.051324,-0.163410,0.993720
8.73666,0.054678,-0.161928,0.990054
8.73716,0.052962,-0.162396,0.994812
8.73766,0.051012,-0.163176,0.996294
8.73816,0.052104,-0.161772,0.992472
8.73866,0.052806,-0.161772,0.991536
8.73916,0.054366,-0.161304,0.990756
8.73966,0.052884,-0.160134,0.993174
8.74016,0.052104,-0.161694,0.995358
8.74063,0.052104,-0.162318,0.992082
8.74113,0.048828,-0.162474,0.989508
8.74163,0.049062,-0.160836,0.991536
8.74213,0.049140,-0.161694,0.992004
8.74263,0.052806,-0.163254,0.992472
8.74313,0.052104,-0.162864,0.992784
8.74363,0.049998,-0.160758,0.989352
8.74413,0.050076,-0.160446,0.992862
8.74463,0.047580,-0.163176,0.993174
8.74513,0.046722,-0.165438,0.989742
8.74563,0.045240,-0.164502,0.992082
8.74613,0.050076,-0.162552,0.994968
8.74663,0.052026,-0.161772,0.993486
8.74713,0.052494,-0.162474,0.990444
8.74763,0.052260,-0.158418,0.990444
8.74813,0.053586,-0.161148,0.990210
8.74863,0.048282,-0.158808,0.989820
8.74913,0.048672,-0.161148,0.993018
8.74954,0.049998,-0.160992,0.992238
8.75004,0.047970,-0.158964,0.993330
8.75054,0.050622,-0.161460,0.992472
8.75104,0.049452,-0.162318,0.989976
8.75154,0.050076,-0.162630,0.989196
8.75204,0.047736,-0.160758,0.989274
8.75254,0.048984,-0.158886,0.990990
8.75304,0.053742,-0.162006,0.992706
8.75354,0.052494,-0.162786,0.990366
8.75404,0.051012,-0.162318,0.988338
8.75454,0.049296,-0.162318,0.989742
8.75504,0.047034,-0.162240,0.993408
8.75554,0.048906,-0.158886,0.990444
8.75604,0.047034,-0.162552,0.989742
8.75654,0.048282,-0.164658,0.992160
8.75704,0.051324,-0.160056,0.992628
8.75754,0.048750,-0.163410,0.991536
8.75804,0.052806,-0.163488,0.990210
8.75848,0.052806,-0.163020,0.990834
8.75898,0.052026,-0.161070,0.989508
8.75948,0.050544,-0.162630,0.989274
8.75998,0.053118,-0.161928,0.991146
8.76048,0.052572,-0.161538,0.989118
8.76098,0.047970,-0.160914,0.992940
8.76148,0.050076,-0.160212,0.993096
8.76198,0.052026,-0.163800,0.991536
8.76248,0.052728,-0.159588,0.994734
8.76298,0.050700,-0.160212,0.989118
8.76348,0.049842,-0.159354,0.988806
8.76398,0.050154,-0.160680,0.990600
8.76448,0.051402,-0.159042,0.989586
8.76498,0.053118,-0.163254,0.990912
8.76548,0.051714,-0.164814,0.989976
8.76598,0.051636,-0.163176,0.991068
8.76648,0.051948,-0.157638,0.992394
8.76698,0.051480,-0.160290,0.994500
8.76746,0.051480,-0.159198,0.993876
8.76796,0.051948,-0.161772,0.991380
8.76846,0.050232,-0.162786,0.990210
8.76896,0.052572,-0.159588,0.990990
8.76946,0.054288,-0.160056,0.992472
8.76996,0.051714,-0.162864,0.988884
8.77046,0.050622,-0.158262,0.993174
8.77096,0.051870,-0.157716,0.991068
8.77146,0.049764,-0.160134,0.991692
8.77196,0.050388,-0.163488,0.993642
8.77246,0.052104,-0.166452,0.992160
8.77296,0.049140,-0.163410,0.988884
8.77346,0.047814,-0.164034,0.990912
8.77396,0.049140,-0.163176,0.991536
8.77446,0.051090,-0.160836,0.991380
8.77496,0.056316,-0.161694,0.995748
8.77546,0.049296,-0.161148,0.991614
8.77596,0.048828,-0.162162,0.990912
8.77640,0.047346,-0.160992,0.992160
8.77690,0.052416,-0.163332,0.991302
8.77740,0.047346,-0.163254,0.990834
8.77790,0.049608,-0.163566,0.987480
8.77840,0.051012,-0.161382,0.989976
8.77890,0.050232,-0.164112,0.989352
8.77940,0.053430,-0.160290,0.990756
8.77990,0.053820,-0.161148,0.991692
8.78040,0.053430,-0.163488,0.989118
8.78090,0.049062,-0.164502,0.990990
8.78140,0.048750,-0.160992,0.993720
8.78190,0.050856,-0.162786,0.992862
8.78240,0.051792,-0.161148,0.990444
8.78290,0.051168,-0.161070,0.991380
8.78340,0.047190,-0.162552,0.990366
8.78390,0.050388,-0.159900,0.990912
8.78440,0.046644,-0.162864,0.994110
8.78490,0.046956,-0.163254,0.991224
8.78534,0.051090,-0.165360,0.987792
8.78584,0.051402,-0.163644,0.991614
8.78634,0.053118,-0.159822,0.988494
8.78684,0.050934,-0.157716,0.988962
8.78734,0.049608,-0.159198,0.990132
8.78784,0.049608,-0.158886,0.993330
8.78834,0.048828,-0.163254,0.992550
8.78884,0.049608,-0.159120,0.992628
8.78934,0.049140,-0.160368,0.994890
8.78984,0.048438,-0.163644,0.991146
8.79034,0.051402,-0.160212,0.987792
8.79084,0.048594,-0.161304,0.989976
8.79134,0.052026,-0.163098,0.991692
8.79184,0.049608,-0.163176,0.990678
8.79234,0.047814,-0.164268,0.989118
8.79284,0.049920,-0.164736,0.991614
8.79334,0.048984,-0.166764,0.990444
8.79384,0.050388,-0.163098,0.991068
8.79428,0.052416,-0.158964,0.993096
8.79478,0.051792,-0.163332,0.992238
8.79528,0.049842,-0.162552,0.991224
8.79578,0.051246,-0.159588,0.992004
8.79628,0.046644,-0.161772,0.993096
8.79678,0.051012,-0.163254,0.993720
8.79728,0.050154,-0.165360,0.991770
8.79778,0.053274,-0.166920,0.991536
8.79828,0.051558,-0.162162,0.991692
8.79878,0.051324,-0.165906,0.989820
8.79928,0.050856,-0.167700,0.987714
8.79978,0.051012,-0.162864,0.990288
8.80028,0.051792,-0.165360,0.992394
8.80078,0.049530,-0.163098,0.994422
8.80128,0.053898,-0.163722,0.992862
8.80178,0.054834,-0.164034,0.990522
8.80228,0.051558,-0.160056,0.989040
8.80278,0.047424,-0.163488,0.995904
8.80322,0.046878,-0.161694,0.992784
8.80372,0.050076,-0.164892,0.991926
8.80422,0.050466,-0.161226,0.991224
8.80472,0.048906,-0.160914,0.992550
8.80522,0.045630,-0.160758,0.990834
8.80572,0.046644,-0.163644,0.988182
8.80622,0.050622,-0.163254,0.988104
8.80672,0.052104,-0.163254,0.991302
8.80722,0.049218,-0.164580,0.993642
8.80772,0.051558,-0.158496,0.990054
8.80822,0.047268,-0.161538,0.993564
8.80872,0.048984,-0.163254,0.993954
8.80922,0.048750,-0.164658,0.991458
8.80972,0.048984,-0.164112,0.994188
8.81022,0.051558,-0.160992,0.991926
8.81072,0.052338,-0.161070,0.992784
8.81122,0.051324,-0.160992,0.993018
8.81172,0.050310,-0.164580,0.992862
8.81216,0.049530,-0.165750,0.994500
8.81266,0.051558,-0.168324,0.995826
8.81316,0.049998,-0.165438,0.991926
8.81366,0.049920,-0.164424,0.991536
8.81416,0.046722,-0.168558,0.992316
8.81466,0.047502,-0.167622,0.992472
8.81516,0.049608,-0.161928,0.990444
8.81566,0.050700,-0.159744,0.992004
8.81616,0.049530,-0.161850,0.990756
8.81666,0.052494,-0.162240,0.989274
8.81716,0.053742,-0.164424,0.988026
8.81766,0.051870,-0.162708,0.989274
8.81816,0.050622,-0.159276,0.991146
8.81866,0.046878,-0.163644,0.990678
8.81916,0.045474,-0.163722,0.990366
8.81966,0.051090,-0.164658,0.993564
8.82016,0.048360,-0.166764,0.992394
8.82066,0.049218,-0.162942,0.993096
8.82114,0.048438,-0.162708,0.992784
8.82164,0.050232,-0.162006,0.990366
8.82214,0.050388,-0.161694,0.991302
8.82264,0.051714,-0.162786,0.991926
8.82314,0.051090,-0.159744,0.990678
8.82364,0.048672,-0.159042,0.989820
8.82414,0.050154,-0.162708,0.991614
8.82464,0.050700,-0.163722,0.992862
8.82514,0.051012,-0.160212,0.991536
8.82564,0.049218,-0.162006,0.994032
8.82614,0.048516,-0.161538,0.994344
8.82664,0.042744,-0.165594,0.989196
8.82714,0.051948,-0.164034,0.989742
8.82764,0.050466,-0.160134,0.988416
8.82814,0.046098,-0.157092,0.989040
8.82864,0.047736,-0.160134,0.992472
8.82914,0.049140,-0.162006,0.992472
8.82964,0.050700,-0.161850,0.994032
8.83005,0.050310,-0.157950,0.993564
8.83055,0.047970,-0.160914,0.992004
8.83105,0.048048,-0.161850,0.992394
8.83155,0.049374,-0.162084,0.995358
8.83205,0.050466,-0.164892,0.996138
8.83255,0.049920,-0.164424,0.996918
8.83305,0.050232,-0.161304,0.993876
8.83355,0.053352,-0.160290,0.992472
8.83405,0.052962,-0.161382,0.990600
8.83455,0.052650,-0.161928,0.989976
8.83505,0.049842,-0.159978,0.993876
8.83555,0.051948,-0.160680,0.991458
8.83605,0.049764,-0.162240,0.990366
8.83655,0.049218,-0.165906,0.987480
8.83705,0.049296,-0.162708,0.991224
8.83755,0.050466,-0.162552,0.990834
8.83805,0.048282,-0.163254,0.991692
8.83855,0.053196,-0.161304,0.991614
8.83899,0.051246,-0.160992,0.993330
8.83949,0.046956,-0.159354,0.994968
8.83999,0.051714,-0.165360,0.990678
8.84049,0.053508,-0.166608,0.992316
8.84099,0.052104,-0.163332,0.993096
8.84149,0.050388,-0.162942,0.991146
8.84199,0.052026,-0.162006,0.989898
8.84249,0.051948,-0.162162,0.990210
8.84299,0.053196,-0.163254,0.990444
8.84349,0.052494,-0.162318,0.989040
8.84399,0.050934,-0.165048,0.987948
8.84449,0.049686,-0.163020,0.993798
8.84499,0.047814,-0.162942,0.994578
8.84549,0.049920,-0.163254,0.991926
8.84599,0.051480,-0.162630,0.990054
8.84649,0.049764,-0.161538,0.991380
8.84699,0.047814,-0.161538,0.991224
8.84749,0.045084,-0.164268,0.993408
8.84793,0.049608,-0.158574,0.990756
8.84843,0.049686,-0.157560,0.990600
8.84893,0.050232,-0.158652,0.991692
8.84943,0.046410,-0.160134,0.992550
8.84993,0.048282,-0.160992,0.990210
8.85043,0.052182,-0.162474,0.992784
8.85093,0.050778,-0.163332,0.993408
8.85143,0.047814,-0.162942,0.996684
8.85193,0.048048,-0.160134,0.992238
8.85243,0.049530,-0.162396,0.990990
8.85293,0.047580,-0.163332,0.993096
8.85343,0.047736,-0.162396,0.994656
8.85393,0.047658,-0.159822,0.993642
8.85443,0.048360,-0.158808,0.989820
8.85493,0.051012,-0.161304,0.989040
8.85543,0.050076,-0.157170,0.992004
8.85593,0.050388,-0.164970,0.994422
8.85643,0.051324,-0.163956,0.994266
8.85687,0.049764,-0.162630,0.992316
8.85737,0.051168,-0.162162,0.990990
8.85787,0.049530,-0.162084,0.991614
8.85837,0.049686,-0.163410,0.995046
8.85887,0.052650,-0.160602,0.993252
8.85937,0.054600,-0.160836,0.992706
8.85987,0.051402,-0.162084,0.994110
8.86037,0.051558,-0.164424,0.993564
8.86087,0.048672,-0.165360,0.992550
8.86137,0.047034,-0.162162,0.991458
8.86187,0.052650,-0.163254,0.992160
8.86237,0.045162,-0.164346,0.990678
8.86287,0.048048,-0.165984,0.991302
8.86337,0.046098,-0.164346,0.989898
8.86387,0.050700,-0.163722,0.993096
8.86437,0.047970,-0.162942,0.989274
8.86487,0.047034,-0.164502,0.990132
8.86537,0.048672,-0.161694,0.991692
8.86581,0.047892,-0.163722,0.994188
8.86631,0.046410,-0.159042,0.993330
8.86681,0.046722,-0.160524,0.993954
8.86731,0.045864,-0.158574,0.992706
8.86781,0.050622,-0.158808,0.992472
8.86831,0.047112,-0.163956,0.989196
8.86881,0.050310,-0.160212,0.992316
8.86931,0.048984,-0.158808,0.991614
8.86981,0.052104,-0.162162,0.991068
8.87031,0.048516,-0.158184,0.990678
8.87081,0.049062,-0.157638,0.992316
8.87131,0.048984,-0.162240,0.990288
8.87181,0.050154,-0.164658,0.992784
8.87231,0.049920,-0.158808,0.991692
8.87281,0.049842,-0.160680,0.991848
8.87331,0.052494,-0.163488,0.991848
8.87381,0.055302,-0.163020,0.991224
8.87431,0.054210,-0.162942,0.991146
8.87476,0.049764,-0.164112,0.993564
8.87526,0.053430,-0.161928,0.996216
8.87576,0.052494,-0.162942,0.993642
8.87626,0.049764,-0.159978,0.989430
8.87676,0.050700,-0.162864,0.990990
8.87726,0.048984,-0.163020,0.995046
8.87776,0.044772,-0.159198,0.992628
8.87826,0.051090,-0.159432,0.989586
8.87876,0.052650,-0.161460,0.990522
8.87926,0.051168,-0.160290,0.992862
8.87976,0.051792,-0.158964,0.990132
8.88026,0.054678,-0.159900,0.989196
8.88076,0.053820,-0.163254,0.989118
8.88126,0.047346,-0.163176,0.988260
8.88176,0.051324,-0.165282,0.989430
8.88226,0.051636,-0.162786,0.993486
8.88276,0.049920,-0.161616,0.990834
8.88326,0.047736,-0.163098,0.987558
8.88370,0.049452,-0.159900,0.989430
8.88420,0.049764,-0.157326,0.987246
8.88470,0.051090,-0.160290,0.989430
8.88520,0.050154,-0.160602,0.995592
8.88570,0.049920,-0.163098,0.993720
8.88620,0.052260,-0.160914,0.995514
8.88670,0.047736,-0.159978,0.994656
8.88720,0.047892,-0.160836,0.990600
8.88770,0.049140,-0.163332,0.992316
8.88820,0.050934,-0.160134,0.991458
8.88870,0.048204,-0.161694,0.992316
8.88920,0.048594,-0.160056,0.991614
8.88970,0.050544,-0.162630,0.991536
8.89020,0.050388,-0.163956,0.989664
8.89070,0.053274,-0.160524,0.992706
8.89120,0.053898,-0.162240,0.990444
8.89170,0.046644,-0.163800,0.987168
8.89220,0.047268,-0.164268,0.988416
8.89267,0.051246,-0.158184,0.987870
8.89317,0.049530,-0.164268,0.994656
8.89367,0.045708,-0.163800,0.991380
8.89417,0.049062,-0.163410,0.987714
8.89467,0.051246,-0.163488,0.990210
8.89517,0.047502,-0.162240,0.992004
8.89567,0.048360,-0.161226,0.990912
8.89617,0.048516,-0.161694,0.988416
8.89667,0.047892,-0.163098,0.991380
8.89717,0.047814,-0.163878,0.989976
8.89767,0.051246,-0.160290,0.990288
8.89817,0.052416,-0.162708,0.990912
8.89867,0.053040,-0.158340,0.992550
8.89917,0.050076,-0.155688,0.993720
8.89967,0.053820,-0.161616,0.988884
8.90017,0.053508,-0.163332,0.989742
8.90067,0.052338,-0.164346,0.991224
8.90117,0.051870,-0.163488,0.989820
8.90161,0.048126,-0.164970,0.991302
8.90211,0.050466,-0.160836,0.993564
8.90261,0.051090,-0.161226,0.991614
8.90311,0.048750,-0.163488,0.989976
8.90361,0.051246,-0.164190,0.992940
8.90411,0.052494,-0.164346,0.988338
8.90461,0.048360,-0.161460,0.990756
8.90511,0.048438,-0.159978,0.993642
8.90561,0.050388,-0.164034,0.990288
8.90611,0.052104,-0.164034,0.991068
8.90661,0.052026,-0.163176,0.990522
8.90711,0.050622,-0.161772,0.993876
8.90761,0.048828,-0.161070,0.990990
8.90811,0.050778,-0.159588,0.991302
8.90861,0.050388,-0.160368,0.992472
8.90911,0.047658,-0.162942,0.988728
8.90961,0.048438,-0.160524,0.991458
8.91011,0.048048,-0.161226,0.993408
8.91055,0.050856,-0.160134,0.993408
8.91105,0.053196,-0.159978,0.993252
8.91155,0.050232,-0.163176,0.990990
8.91205,0.050232,-0.162474,0.989040
8.91255,0.047268,-0.159900,0.990912
8.91305,0.050700,-0.160056,0.989898
8.91355,0.050622,-0.161694,0.994032
8.91405,0.050076,-0.163488,0.991146
8.91455,0.051246,-0.161538,0.991848
8.91505,0.053898,-0.165672,0.989430
8.91555,0.052026,-0.165672,0.990834
8.91605,0.050232,-0.162240,0.992706
8.91655,0.050388,-0.162786,0.994890
8.91705,0.048750,-0.164268,0.990210
8.91755,0.052182,-0.164112,0.988104
8.91805,0.054366,-0.161694,0.990288
8.91855,0.045786,-0.162942,0.990210
8.91905,0.048516,-0.160446,0.990990
8.91949,0.044694,-0.163176,0.993564
8.91999,0.047970,-0.163020,0.994266
8.92049,0.048828,-0.164268,0.990444
8.92099,0.052104,-0.165828,0.991302
8.92149,0.047346,-0.164190,0.991770
8.92199,0.049998,-0.161772,0.991692
8.92249,0.046410,-0.162552,0.989586
8.92299,0.052884,-0.164502,0.991146
8.92349,0.056940,-0.164814,0.996840
8.92399,0.051012,-0.162474,0.994344
8.92449,0.050622,-0.162708,0.993642
8.92499,0.050622,-0.162864,0.991302
8.92549,0.053820,-0.161772,0.989664
8.92599,0.049764,-0.160524,0.989508
8.92649,0.051948,-0.161928,0.987168
8.92699,0.048906,-0.165672,0.990756
8.92749,0.053742,-0.157092,0.987636
8.92799,0.056394,-0.161382,0.990990
8.92844,0.050934,-0.161538,0.991536
8.92894,0.048516,-0.158574,0.994188
8.92944,0.047424,-0.161616,0.992706
8.92994,0.045942,-0.163800,0.991536
8.93044,0.049530,-0.161070,0.991146
8.93094,0.055458,-0.163176,0.990834
8.93144,0.049920,-0.163878,0.992628
8.93194,0.050544,-0.162708,0.990990
8.93244,0.049374,-0.162552,0.992004
8.93294,0.047970,-0.162318,0.992550
8.93344,0.051480,-0.162786,0.994344
8.93394,0.051324,-0.161226,0.993174
8.93444,0.052182,-0.160758,0.993252
8.93494,0.047970,-0.159510,0.990444
8.93544,0.053118,-0.160602,0.988884
8.93594,0.048516,-0.162708,0.988650
8.93644,0.050076,-0.164658,0.989820
8.93694,0.051714,-0.162942,0.992472
8.93738,0.054210,-0.163878,0.993954
8.93788,0.054678,-0.162474,0.992784
8.93838,0.053586,-0.161070,0.990600
8.93888,0.052338,-0.165906,0.991692
8.93938,0.052884,-0.161460,0.989898
8.93988,0.049920,-0.159354,0.988338
8.94038,0.048672,-0.157014,0.987870
8.94088,0.052182,-0.157170,0.988962
8.94138,0.049686,-0.160134,0.993174
8.94188,0.053274,-0.161070,0.991614
8.94238,0.051636,-0.157326,0.988026
8.94288,0.051324,-0.161850,0.990366
8.94338,0.053430,-0.165048,0.990912
8.94388,0.053898,-0.162006,0.992940
8.94438,0.051714,-0.162474,0.993954
8.94488,0.053430,-0.160836,0.994110
8.94538,0.054678,-0.160290,0.993408
8.94588,0.052182,-0.162084,0.992550
8.94632,0.048438,-0.162162,0.991926
8.94682,0.051168,-0.159198,0.990366
8.94732,0.048516,-0.158262,0.990366
8.94782,0.051480,-0.157872,0.991380
8.94832,0.050388,-0.160368,0.987558
8.94882,0.050622,-0.157560,0.990054
8.94932,0.049842,-0.162864,0.991146
8.94982,0.054522,-0.158730,0.992862
8.95032,0.050934,-0.163878,0.992316
8.95082,0.048984,-0.164502,0.986700
8.95132,0.049608,-0.166920,0.991302
8.95182,0.049842,-0.165048,0.994812
8.95232,0.049374,-0.164658,0.989664
8.95282,0.048672,-0.162162,0.992082
8.95332,0.046488,-0.164658,0.990834
8.95382,0.050934,-0.164268,0.993564
8.95432,0.049764,-0.164346,0.990912
8.95482,0.050856,-0.165906,0.990132
8.95529,0.051012,-0.164814,0.993642
8.95579,0.050232,-0.162396,0.992706
8.95629,0.046566,-0.163878,0.986622
8.95679,0.047814,-0.161850,0.985920
8.95729,0.051792,-0.163332,0.991146
8.95779,0.051714,-0.165594,0.991926
8.95829,0.049608,-0.162552,0.992706
8.95879,0.050778,-0.163878,0.987558
8.95929,0.049530,-0.160524,0.987324
8.95979,0.045396,-0.161226,0.991224
8.96029,0.051792,-0.160212,0.989040
8.96079,0.051636,-0.157950,0.987636
8.96129,0.055146,-0.161850,0.990678
8.96179,0.053508,-0.162630,0.993720
8.96229,0.049764,-0.159510,0.992394
8.96279,0.048828,-0.163098,0.989586
8.96329,0.051012,-0.163722,0.988884
8.96379,0.049140,-0.159666,0.989898
8.96420,0.049920,-0.160368,0.991458
8.96470,0.053352,-0.160680,0.993720
8.96520,0.051480,-0.163020,0.992862
8.96570,0.051324,-0.160758,0.991692
8.96620,0.048828,-0.161148,0.992394
8.96670,0.047814,-0.163020,0.993252
8.96720,0.048828,-0.160992,0.988806
8.96770,0.051090,-0.163176,0.987714
8.96820,0.051714,-0.164034,0.992550
8.96870,0.048594,-0.159666,0.992004
8.96920,0.050310,-0.160212,0.989742
8.96970,0.047034,-0.159978,0.990990
8.97020,0.050622,-0.163020,0.990288
8.97070,0.051714,-0.161616,0.989976
8.97120,0.047268,-0.163020,0.988104
8.97170,0.048594,-0.164112,0.988884
8.97220,0.051714,-0.157170,0.989898
8.97270,0.047502,-0.164580,0.987792
8.97314,0.049530,-0.162006,0.990678
8.97364,0.052884,-0.162708,0.990990
8.97414,0.048984,-0.165906,0.992940
8.97464,0.048438,-0.164580,0.989976
8.97514,0.049920,-0.164658,0.989664
8.97564,0.053742,-0.158106,0.995358
8.97614,0.052572,-0.160524,0.990132
8.97664,0.051870,-0.160290,0.989196
8.97714,0.051558,-0.164502,0.992940
8.97764,0.053118,-0.164268,0.993330
8.97814,0.050466,-0.163098,0.994734
8.97864,0.049998,-0.160212,0.992004
8.97914,0.048282,-0.161304,0.991224
8.97964,0.043836,-0.164034,0.992160
8.98014,0.051402,-0.166920,0.992862
8.98064,0.048672,-0.163410,0.992160
8.98114,0.048750,-0.161616,0.991614
8.98164,0.049218,-0.162708,0.987246
8.98209,0.052572,-0.160992,0.988182
8.98259,0.051870,-0.159666,0.992316
8.98309,0.049374,-0.161850,0.991926
8.98359,0.054210,-0.162708,0.992706
8.98409,0.052260,-0.161148,0.991536
8.98459,0.054678,-0.159120,0.992472
8.98509,0.050856,-0.157638,0.988884
8.98559,0.047580,-0.161382,0.992394
8.98609,0.049998,-0.163488,0.992238
8.98659,0.049920,-0.157482,0.992706
8.98709,0.054366,-0.157326,0.994578
8.98759,0.053274,-0.155922,0.994578
8.98809,0.050154,-0.158496,0.992628
8.98859,0.047190,-0.162006,0.988026
8.98909,0.051558,-0.163254,0.990522
8.98959,0.053118,-0.159900,0.989664
8.99009,0.048204,-0.161694,0.988650
8.99059,0.050388,-0.160680,0.993174
8.99103,0.049920,-0.162318,0.993408
8.99153,0.052884,-0.159276,0.991848
8.99203,0.050232,-0.158730,0.991302
8.99253,0.048360,-0.162864,0.990444
8.99303,0.053898,-0.162630,0.990990
8.99353,0.050388,-0.159042,0.990444
8.99403,0.050388,-0.160446,0.991380
8.99453,0.047424,-0.164112,0.991380
8.99503,0.044850,-0.160446,0.990678
8.99553,0.049686,-0.160212,0.992316
8.99603,0.049998,-0.160914,0.993798
8.99653,0.047658,-0.161226,0.993408
8.99703,0.050544,-0.163176,0.992706
8.99753,0.052650,-0.164346,0.992316
8.99803,0.051948,-0.162786,0.992316
8.99853,0.051948,-0.162318,0.991614
8.99903,0.047658,-0.160056,0.991770
8.99953,0.047034,-0.161694,0.992862
9.00000,0.050388,-0.165048,0.997152
9.00050,0.047346,-0.163644,0.993408
9.00100,0.048750,-0.162162,0.993252
9.00150,0.049842,-0.165204,0.991302
9.00200,0.047658,-0.163332,0.993876
9.00250,0.051168,-0.162474,0.994422
9.00300,0.050700,-0.161850,0.994344
9.00350,0.049608,-0.163176,0.993174
9.00400,0.048750,-0.160992,0.992628
9.00450,0.050232,-0.163020,0.988338
9.00500,0.047736,-0.163488,0.988650
9.00550,0.051012,-0.160524,0.991770
9.00600,0.049764,-0.164190,0.991302
9.00650,0.050856,-0.163488,0.989820
9.00700,0.051714,-0.162006,0.989274
9.00750,0.051636,-0.161694,0.991458
9.00800,0.050076,-0.163722,0.991536
9.00850,0.047112,-0.163956,0.992472
9.00891,0.046800,-0.161772,0.988338
9.00941,0.049920,-0.159744,0.989196
9.00991,0.054990,-0.163488,0.992550
9.01041,0.053976,-0.160056,0.991380
9.01091,0.048438,-0.163176,0.986544
9.01141,0.051324,-0.161694,0.989976
9.01191,0.048048,-0.164814,0.991224
9.01241,0.048750,-0.164034,0.988026
9.01291,0.053742,-0.163176,0.994890
9.01341,0.051090,-0.155532,0.994422
9.01391,0.048438,-0.160602,0.990756
9.01441,0.048750,-0.162630,0.989664
9.01491,0.052572,-0.160602,0.989976
9.01541,0.053196,-0.164112,0.987714
9.01591,0.050622,-0.159666,0.990678
9.01641,0.049920,-0.162474,0.989898
9.01691,0.051012,-0.164502,0.990366
9.01741,0.049218,-0.162552,0.987324
9.01788,0.048594,-0.161850,0.991692
9.01838,0.052338,-0.160992,0.989274
9.01888,0.050700,-0.159744,0.991380
9.01938,0.051324,-0.162162,0.992160
9.01988,0.050934,-0.160524,0.993252
9.02038,0.052728,-0.159822,0.991770
9.02088,0.049062,-0.160368,0.991224
9.02138,0.050544,-0.161070,0.989508
9.02188,0.049218,-0.162708,0.993252
9.02238,0.050856,-0.163332,0.991536
9.02288,0.047892,-0.161850,0.991380
9.02338,0.047268,-0.160056,0.990756
9.02388,0.049920,-0.160446,0.992160
9.02438,0.055224,-0.162630,0.992784
9.02488,0.054522,-0.162006,0.990834
9.02538,0.054756,-0.160680,0.990834
9.02588,0.049686,-0.162318,0.990366
9.02638,0.051480,-0.157638,0.990444
9.02682,0.048906,-0.161070,0.988572
9.02732,0.050544,-0.162396,0.991068
9.02782,0.047268,-0.163722,0.989040
9.02832,0.046722,-0.161382,0.988962
9.02882,0.047580,-0.162630,0.992472
9.02932,0.051870,-0.161226,0.995748
9.02982,0.049686,-0.160290,0.990678
9.03032,0.047112,-0.164736,0.988962
9.03082,0.049062,-0.163098,0.987870
9.03132,0.050076,-0.163488,0.989274
9.03182,0.047658,-0.160992,0.992160
9.03232,0.045396,-0.164424,0.991458
9.03282,0.051948,-0.164814,0.992316
9.03332,0.048750,-0.164970,0.990054
9.03382,0.042042,-0.163410,0.990600
9.03432,0.048438,-0.162318,0.990834
9.03482,0.050778,-0.163488,0.991614
9.03532,0.052104,-0.161928,0.992316
9.03577,0.053586,-0.161928,0.989352
9.03627,0.052728,-0.164112,0.992160
9.03677,0.052260,-0.164658,0.994266
9.03727,0.051636,-0.160836,0.991068
9.03777,0.050076,-0.162786,0.994110
9.03827,0.050856,-0.162396,0.991614
9.03877,0.052884,-0.162084,0.989742
9.03927,0.051090,-0.161538,0.990366
9.03977,0.052884,-0.161694,0.993564
9.04027,0.049764,-0.163332,0.992394
9.04077,0.049998,-0.163332,0.992394
9.04127,0.050076,-0.163956,0.990210
9.04177,0.053274,-0.160680,0.991224
9.04227,0.051948,-0.160680,0.992082
9.04277,0.050934,-0.163332,0.989664
9.04327,0.052338,-0.165048,0.990756
9.04377,0.050934,-0.161616,0.991848
9.04427,0.052494,-0.159744,0.987870
9.04471,0.046098,-0.163644,0.989898
9.04521,0.048360,-0.164424,0.991380
9.04571,0.052416,-0.160836,0.992550
9.04621,0.049140,-0.160368,0.992628
9.04671,0.048204,-0.162708,0.989664
9.04721,0.050934,-0.167700,0.987792
9.04771,0.050310,-0.162630,0.990132
9.04821,0.050856,-0.158418,0.992472
9.04871,0.049920,-0.163176,0.991380
9.04921,0.046722,-0.164190,0.988806
9.04971,0.047892,-0.163098,0.991302
9.05021,0.049218,-0.162708,0.994110
9.05071,0.047346,-0.163098,0.992706
9.05121,0.049764,-0.163410,0.991224
9.05171,0.050388,-0.163566,0.990912
9.05221,0.054600,-0.165438,0.994032
9.05271,0.052884,-0.166530,0.990756
