Timestamp_S,Data
12.16694,8397065
12.18256,8397172
12.19818,8397044
12.21380,8397139
12.22247,8397074
12.23809,8397137
12.25371,8397030
12.26933,8397200
12.28495,8396985
12.30057,8396930
12.31618,8396982
12.32724,8397179
12.34286,8397171
12.35848,8397217
12.37409,8396697
12.38971,8396926
12.40533,8397620
12.42095,8397060
12.43237,8396693
12.44799,8396786
12.46361,8397320
12.47923,8397177
12.49484,8397051
12.51046,8397288
12.52608,8396839
12.53820,8397299
12.55382,8397022
12.56944,8397011
12.58506,8397277
12.60068,8397085
12.61630,8396745
12.62692,8397267
12.64254,8396917
12.65816,8397032
12.67378,8397133
12.68940,8396904
12.70502,8397060
12.72063,8397177
12.73202,8396885
12.74764,8397190
12.76326,8396696
12.77888,8397415
12.79450,8396977
12.81012,8397212
12.82573,8396942
12.83844,8397034
12.85406,8396815
12.86967,8397188
12.88529,8397010
12.90091,8397122
12.91653,8396996
12.93215,8397466
12.94223,8396777
12.95784,8396827
12.97346,8397305
12.98908,8397153
13.00470,8397101
13.02032,8396833
13.03168,8397081
13.04730,8396953
13.06291,8396647
13.07853,8396982
13.09415,8397100
13.10977,8397103
13.12539,8397138
13.13867,8397118
13.15429,8397494
13.16991,8397264
13.18553,8397466
13.20114,8396977
13.21676,8397333
13.23238,8397027
13.24191,8397000
13.25753,8397326
13.27315,8396940
13.28877,8397255
13.30438,8397251
13.32000,8397218
13.33562,8397074
13.34701,8397024
13.36263,8397218
13.37825,8397029
13.39387,8397284
13.40948,8397039
13.42510,8396988
13.43881,8397166
13.45443,8397157
13.47005,8397290
13.48567,8397090
13.50129,8397091
13.51690,8397195
13.53252,8396850
13.54165,8396783
13.55727,8396779
13.57289,8397021
13.58851,8397118
13.60413,8397204
13.61975,8396772
13.63537,8396737
13.64676,8397110
13.66237,8397128
13.67799,8397079
13.69361,8396981
13.70923,8397299
13.72485,8397126
13.74047,8396878
13.75460,8397096
13.77022,8397603
13.78584,8396966
13.80146,8397237
13.81708,8397238
13.83270,8397166
13.84137,8397301
13.85699,8397246
13.87261,8397299
13.88823,8397256
13.90384,8397292
13.91946,8397120
13.93508,8397089
13.94650,8397252
13.96212,8397004
13.97774,8397016
13.99336,8397477
14.00898,8397368
14.02459,8397078
14.04021,8397018
14.05475,8397092
14.07036,8396680
14.08598,8397093
14.10160,8397323
14.11722,8397355
14.13284,8397046
14.14846,8397186
14.15710,8397146
14.17272,8396941
14.18834,8397173
14.20396,8396963
14.21957,8397193
14.23519,8397117
14.24615,8396954
14.26177,8396892
14.27739,8397125
14.29301,8397145
14.30863,8397138
14.32425,8397097
14.33987,8397049
