Timestamp_S,Data
116.11599,7793214
116.11799,7792797
116.11999,7792370
116.12199,7791991
116.12399,7791694
116.12599,7791491
116.12799,7791370
116.12999,7791314
116.13199,7791312
116.13399,7791361
116.13599,7791462
116.13799,7791610
116.13999,7791794
116.14199,7791999
116.14399,7792210
116.14599,7792414
116.14799,7792600
116.14999,7792761
116.15199,7792892
116.15399,7792993
116.15599,7793065
116.15799,7793112
116.15999,7793135
116.16199,7793139
116.16399,7793126
116.16599,7793099
116.16799,7793060
116.16999,7793012
116.17199,7792957
116.17399,7792898
116.17599,7792839
116.17799,7792780
116.17926,7792719
116.18126,7792647
116.18326,7792552
116.18526,7792418
116.18726,7792234
116.18926,7791999
116.19126,7791733
116.19326,7791464
116.19526,7791216
116.19726,7791003
116.19926,7790833
116.20126,7790708
116.20326,7790632
116.20526,7790619
116.20726,7790695
116.20926,7790894
116.21126,7791238
116.21326,7791719
116.21526,7792289
116.21726,7792864
116.21926,7793343
116.22126,7793636
116.22326,7793689
116.22526,7793502
116.22726,7793134
116.22926,7792677
116.23126,7792230
116.23326,7791872
116.23526,7791643
116.23726,7791548
116.23926,7791550
116.24126,7791602
116.24326,7791656
116.24526,7791688
116.24726,7791688
116.24926,7791656
116.25126,7791602
116.25326,7791535
116.25526,7791469
116.25726,7791413
116.25926,7791376
116.26126,7791361
116.26326,7791369
116.26526,7791397
116.26726,7791441
116.26926,7791492
116.27126,7791543
116.27326,7791585
116.27526,7791609
116.27726,7791612
116.27926,7791594
116.28126,7791564
116.28326,7791536
116.28526,7791524
116.28726,7791541
116.28926,7791595
116.29053,7791685
116.29253,7791796
116.29453,7791906
116.29653,7791984
116.29853,7791993
116.30053,7791891
116.30253,7791653
116.30453,7791286
116.30653,7790837
116.30853,7790393
116.31053,7790067
116.31253,7789971
116.31453,7790180
116.31653,7790707
116.31853,7791488
116.32053,7792393
116.32253,7793254
116.32453,7793918
116.32653,7794278
116.32853,7794301
116.33053,7794030
116.33253,7793564
116.33453,7793022
116.33653,7792510
116.33853,7792096
116.34053,7791806
116.34253,7791630
116.34453,7791535
116.34653,7791483
116.34853,7791447
116.35053,7791413
116.35253,7791377
116.35453,7791336
116.35653,7791291
116.35853,7791244
116.36053,7791194
116.36253,7791142
116.36453,7791089
116.36653,7791033
116.36853,7790974
116.37053,7790915
116.37253,7790860
116.37453,7790814
116.37653,7790783
116.37853,7790771
116.38053,7790779
116.38253,7790803
116.38453,7790839
116.38653,7790879
116.38853,7790918
116.39053,7790948
116.39253,7790969
116.39453,7790981
116.39653,7790982
116.39853,7790974
116.40053,7790959
116.40179,7790941
116.40379,7790919
116.40579,7790888
116.40779,7790842
116.40979,7790761
116.41179,7790620
116.41379,7790397
116.41579,7790090
116.41779,7789735
116.41979,7789405
116.42179,7789202
116.42379,7789229
116.42579,7789560
116.42779,7790211
116.42979,7791119
116.43179,7792156
116.43379,7793151
116.43579,7793945
116.43779,7794421
116.43979,7794537
116.44179,7794332
116.44379,7793901
116.44579,7793370
116.44779,7792854
116.44979,7792429
116.45179,7792133
116.45379,7791964
116.45579,7791891
116.45779,7791872
116.45979,7791873
116.46179,7791869
116.46379,7791848
116.46579,7791804
116.46779,7791743
116.46979,7791676
116.47179,7791620
116.47379,7791595
116.47579,7791615
116.47779,7791688
116.47979,7791806
116.48179,7791956
116.48379,7792117
116.48579,7792268
116.48779,7792390
116.48979,7792473
116.49179,7792512
116.49379,7792510
116.49579,7792472
116.49779,7792407
116.49979,7792320
116.50179,7792217
116.50379,7792100
116.50579,7791975
116.50779,7791846
116.50979,7791717
116.51179,7791598
116.51306,7791498
116.51506,7791422
116.51706,7791374
116.51906,7791349
116.52106,7791336
116.52306,7791311
116.52506,7791248
116.52706,7791132
116.52906,7790974
116.53106,7790818
116.53306,7790729
116.53506,7790784
116.53706,7791042
116.53906,7791518
116.54106,7792175
116.54306,7792915
116.54506,7793610
116.54706,7794135
116.54906,7794403
116.55106,7794386
116.55306,7794124
116.55506,7793703
116.55706,7793234
116.55906,7792811
116.56106,7792494
116.56306,7792299
116.56506,7792210
116.56706,7792188
116.56906,7792189
116.57106,7792178
116.57306,7792142
116.57506,7792077
116.57706,7791986
116.57906,7791876
116.58106,7791756
116.58306,7791636
116.58506,7791531
116.58706,7791455
116.58906,7791418
116.59106,7791427
116.59306,7791481
116.59506,7791575
116.59706,7791697
116.59906,7791833
116.60106,7791968
116.60306,7792090
116.60506,7792190
116.60706,7792263
116.60906,7792305
116.61106,7792316
116.61306,7792294
116.61506,7792238
116.61706,7792149
116.61906,7792031
116.62106,7791891
116.62306,7791744
116.62433,7791608
116.62633,7791498
116.62833,7791423
116.63033,7791378
116.63233,7791350
116.63433,7791309
116.63633,7791217
116.63833,7791045
116.64033,7790794
116.64233,7790499
116.64433,7790235
116.64633,7790093
116.64833,7790163
116.65033,7790499
116.65233,7791098
116.65433,7791893
116.65633,7792760
116.65833,7793558
116.66033,7794162
116.66233,7794493
116.66433,7794533
116.66633,7794327
116.66833,7793960
116.67033,7793529
116.67233,7793114
116.67433,7792763
116.67633,7792493
116.67833,7792300
116.68033,7792163
116.68233,7792062
116.68433,7791983
116.68633,7791924
116.68833,7791884
116.69033,7791860
116.69233,7791846
116.69433,7791836
116.69633,7791827
116.69833,7791817
116.70033,7791803
116.70233,7791785
116.70433,7791762
116.70633,7791735
116.70833,7791708
116.71033,7791683
116.71233,7791666
116.71433,7791660
116.71633,7791667
116.71833,7791684
116.72033,7791706
116.72233,7791729
116.72433,7791747
116.72633,7791758
116.72833,7791762
116.73033,7791763
116.73233,7791763
116.73433,7791764
116.73560,7791765
116.73760,7791760
116.73960,7791738
116.74160,7791686
116.74360,7791597
116.74560,7791465
116.74760,7791282
