TotalSeconds	OD-TurningStrainRaw0	OD-TurningStrainRaw1
58.0153442	6936782	8845409
58.0178442	6936808	8845454
58.0203442	6936899	8845565
58.0228442	6937019	8845712
58.0253442	6937132	8845860
58.0278442	6937201	8845974
58.0303442	6937195	8846020
58.0328442	6937093	8845974
58.0353442	6936892	8845820
58.0378442	6936604	8845567
58.0403442	6936262	8845241
58.0428442	6935915	8844887
58.0448706	6935612	8844559
58.0473706	6935396	8844305
58.0498706	6935292	8844159
58.0523706	6935293	8844122
58.0548706	6935363	8844165
58.0573706	6935448	8844238
58.0598706	6935491	8844283
58.0623706	6935451	8844253
58.0648706	6935315	8844131
58.0673706	6935110	8843934
58.0698706	6934892	8843719
58.0723706	6934730	8843553
58.0748706	6934682	8843500
58.0773706	6934778	8843598
58.0798706	6935013	8843848
58.0823706	6935348	8844220
58.0848706	6935725	8844657
58.0873706	6936082	8845094
58.0898706	6936373	8845478
58.0923706	6936580	8845777
58.0948706	6936709	8845985
58.0973706	6936786	8846111
58.0998706	6936838	8846172
58.1023706	6936883	8846179
58.1048706	6936928	8846139
58.1073706	6936963	8846046
58.1098706	6936966	8845890
58.1123706	6936918	8845670
58.1148706	6936811	8845395
58.1173706	6936647	8845088
58.1198706	6936443	8844780
58.1223706	6936225	8844511
58.1248706	6936028	8844317
58.1273706	6935881	8844223
58.1298706	6935798	8844233
58.1323706	6935784	8844333
58.1348706	6935827	8844494
58.1373706	6935909	8844681
58.1398706	6936005	8844859
58.1423706	6936096	8844996
58.1448706	6936168	8845080
58.1473706	6936223	8845114
58.1498706	6936272	8845116
58.1523706	6936330	8845113
58.1548706	6936409	8845132
58.1573706	6936514	8845191
58.1598706	6936641	8845297
58.1623706	6936772	8845439
58.1648706	6936881	8845592
58.1673706	6936938	8845722
58.1698706	6936917	8845791
58.1723706	6936798	8845766
58.1748706	6936574	8845624
58.1773706	6936251	8845364
58.1798706	6935858	8845008
58.1823706	6935435	8844593
58.184397	6935025	8844168
58.186897	6934671	8843781
58.189397	6934402	8843471
58.191897	6934232	8843258
58.194397	6934145	8843137
58.196897	6934109	8843079
58.199397	6934084	8843049
58.201897	6934041	8843014
58.204397	6933962	8842954
58.206897	6933849	8842861
58.209397	6933712	8842736
58.211897	6933568	8842587
58.214397	6933431	8842420
58.216897	6933297	8842231
58.219397	6933155	8842014
58.221897	6932991	8841765
58.224397	6932803	8841493
58.226897	6932607	8841226
58.229397	6932435	8841005
58.231897	6932334	8840879
58.234397	6932346	8840890
58.236897	6932498	8841056
58.239397	6932789	8841367
58.241897	6933188	8841785
58.244397	6933644	8842256
58.246897	6934106	8842725
58.249397	6934525	8843146
58.251897	6934869	8843493
58.254397	6935127	8843759
58.256897	6935306	8843956
58.259397	6935427	8844106
58.261897	6935513	8844229
58.264397	6935583	8844340
58.266897	6935653	8844450
58.269397	6935731	8844561
58.271897	6935817	8844673
58.274397	6935909	8844781
58.276897	6936003	8844884
58.279397	6936094	8844979
58.281897	6936183	8845071
58.284397	6936276	8845169
58.286897	6936383	8845285
58.289397	6936513	8845428
58.291897	6936668	8845602
58.294397	6936838	8845796
58.296897	6937011	8845993
58.299397	6937165	8846173
58.301897	6937283	8846310
58.304397	6937351	8846388
58.306897	6937363	8846398
58.309397	6937327	8846346
58.311897	6937257	8846247
58.314397	6937173	8846122
58.316897	6937092	8845995
58.319397	6937025	8845884
58.321897	6936973	8845796
58.3238928	6936923	8845724
58.3263928	6936854	8845651
58.3288928	6936739	8845552
58.3313928	6936557	8845405
58.3338928	6936295	8845193
58.3363928	6935955	8844913
58.3388928	6935553	8844573
58.3413928	6935125	8844204
58.3438928	6934720	8843849
58.3463928	6934392	8843554
58.3488928	6934194	8843369
58.3513928	6934164	8843330
58.3538928	6934322	8843459
58.3563928	6934660	8843752
58.3588928	6935137	8844176
58.3613928	6935692	8844678
58.3638928	6936248	8845187
58.3663928	6936728	8845633
58.3688928	6937075	8845959
58.3713928	6937253	8846129
58.3738928	6937259	8846138
58.3763928	6937122	8846013
58.3788928	6936884	8845794
58.3813928	6936597	8845534
58.3838928	6936303	8845273
58.3863928	6936027	8845037
58.3888928	6935780	8844831
58.3913928	6935553	8844642
58.3938928	6935334	8844449
58.3963928	6935112	8844236
58.3988928	6934886	8843995
58.4013928	6934662	8843730
58.4038928	6934452	8843452
58.4063928	6934264	8843176
58.4088928	6934106	8842916
58.4113928	6933972	8842681
58.4138928	6933852	8842469
58.4163928	6933732	8842280
58.4188928	6933602	8842112
58.4213928	6933457	8841969
58.4238928	6933306	8841857
58.4263928	6933166	8841790
58.4288928	6933067	8841785
58.4313928	6933039	8841857
58.4338928	6933108	8842013
58.4363928	6933279	8842247
58.4388928	6933538	8842540
58.4413928	6933852	8842859
58.4438928	6934171	8843163
58.4463928	6934443	8843412
58.4488928	6934624	8843577
58.4513928	6934695	8843647
58.4538928	6934666	8843634
58.4563928	6934571	8843573
58.4588928	6934464	8843508
58.4613928	6934396	8843482
58.4634192	6934404	8843524
58.4659192	6934501	8843644
58.4684192	6934676	8843831
58.4709192	6934894	8844054
58.4734192	6935112	8844279
58.4759192	6935296	8844477
58.4784192	6935430	8844637
58.4809192	6935520	8844763
58.4834192	6935589	8844876
58.4859192	6935671	8845002
58.4884192	6935796	8845166
58.4909192	6935972	8845372
58.4934192	6936185	8845604
58.4959192	6936399	8845829
58.4984192	6936566	8846003
58.5009192	6936641	8846087
58.5034192	6936595	8846055
58.5059192	6936427	8845906
58.5084192	6936171	8845672
58.5109192	6935889	8845411
58.5134192	6935650	8845188
58.5159192	6935514	8845059
58.5184192	6935516	8845060
58.5209192	6935657	8845191
58.5234192	6935904	8845422
58.5259192	6936199	8845693
58.5284192	6936474	8845935
58.5309192	6936676	8846092
58.5334192	6936782	8846137
58.5359192	6936798	8846076
58.5384192	6936758	8845944
58.5409192	6936709	8845793
58.5434192	6936697	8845676
58.5459192	6936745	8845628
58.5484192	6936852	8845657
58.5509192	6936996	8845749
58.5534192	6937142	8845870
58.5559192	6937252	8845980
58.5584192	6937300	8846044
58.5609192	6937273	8846037
58.5634192	6937178	8845956
58.5659192	6937032	8845807
58.5684192	6936853	8845608
58.5709192	6936655	8845378
58.5734192	6936445	8845132
58.5759192	6936224	8844884
58.5784192	6935989	8844642
58.5809192	6935736	8844406
58.5834192	6935464	8844174
58.5859192	6935181	8843946
58.5884192	6934900	8843723
58.5909192	6934642	8843514
58.5934192	6934431	8843334
58.5959192	6934288	8843204
58.5984192	6934229	8843142
58.6009192	6934258	8843159
58.602915	6934361	8843251
58.605415	6934505	8843387
58.607915	6934639	8843522
58.610415	6934710	8843596
58.612915	6934665	8843555
58.615415	6934470	8843358
58.617915	6934123	8843004
58.620415	6933660	8842532
58.622915	6933150	8842017
58.625415	6932677	8841546
58.627915	6932321	8841202
58.630415	6932137	8841038
58.632915	6932145	8841069
58.635415	6932322	8841264
58.637915	6932612	8841562
58.640415	6932943	8841887
58.642915	6933248	8842178
58.645415	6933484	8842400
58.647915	6933636	8842545
58.650415	6933719	8842634
58.652915	6933766	8842701
58.655415	6933812	8842778
58.657915	6933888	8842885
58.660415	6934009	8843029
58.662915	6934174	8843201
58.665415	6934376	8843394
58.667915	6934602	8843601
58.670415	6934834	8843813
58.672915	6935059	8844025
58.675415	6935265	8844232
58.677915	6935443	8844427
58.680415	6935587	8844600
58.682915	6935694	8844738
58.685415	6935766	8844837
58.687915	6935808	8844895
58.690415	6935828	8844916
58.692915	6935833	8844906
58.695415	6935824	8844874
58.697915	6935801	8844823
58.700415	6935764	8844757
58.702915	6935713	8844680
58.705415	6935652	8844599
58.707915	6935593	8844524
58.710415	6935544	8844464
58.712915	6935511	8844424
58.715415	6935490	8844399
58.717915	6935471	8844376
58.720415	6935438	8844341
58.722915	6935379	8844281
58.725415	6935291	8844195
58.727915	6935188	8844095
58.730415	6935094	8844006
58.732915	6935037	8843958
58.735415	6935043	8843979
58.737915	6935122	8844079
58.740415	6935263	8844251
58.7424414	6935440	8844464
58.7449414	6935612	8844677
58.7474414	6935733	8844839
58.7499414	6935761	8844901
58.7524414	6935677	8844839
58.7549414	6935483	8844651
58.7574414	6935214	8844371
58.7599414	6934930	8844060
58.7624414	6934709	8843802
58.7649414	6934635	8843682
58.7674414	6934766	8843762
58.7699414	6935120	8844060
58.7724414	6935666	8844545
58.7749414	6936323	8845137
58.7774414	6936980	8845727
58.7799414	6937518	8846200
58.7824414	6937842	8846467
58.7849414	6937907	8846487
58.7874414	6937729	8846274
58.7899414	6937370	8845893
58.7924414	6936925	8845437
58.7949414	6936492	8845001
58.7974414	6936146	8844662
58.7999414	6935928	8844466
58.8024414	6935836	8844416
58.8049414	6935840	8844487
58.8074414	6935895	8844635
58.8099414	6935961	8844811
58.8124414	6936002	8844972
58.8149414	6935997	8845078
58.8174414	6935936	8845107
58.8199414	6935824	8845050
58.8224414	6935675	8844912
58.8249414	6935505	8844713
58.8274414	6935342	8844482
58.8299414	6935212	8844258
58.8324414	6935143	8844079
58.8349414	6935150	8843974
58.8374414	6935232	8843957
58.8399414	6935375	8844021
58.8424414	6935548	8844142
58.8449414	6935713	8844283
58.8474414	6935842	8844413
58.8499414	6935926	8844512
58.8524414	6935974	8844580
58.8549414	6936010	8844633
58.8574414	6936062	8844694
58.8599414	6936147	8844779
58.8624414	6936259	8844890
58.8649414	6936372	8845006
58.8674414	6936443	8845093
58.8699414	6936431	8845111
58.8724414	6936308	8845032
58.8749414	6936072	8844850
58.8774414	6935747	8844580
58.8799414	6935374	8844259
58.8819373	6934999	8843927
58.8844373	6934656	8843621
58.8869373	6934364	8843364
58.8894373	6934119	8843158
58.8919373	6933903	8842991
58.8944373	6933705	8842852
58.8969373	6933524	8842736
58.8994373	6933374	8842651
58.9019373	6933288	8842620
58.9044373	6933304	8842674
58.9069373	6933457	8842840
58.9094373	6933757	8843133
58.9119373	6934191	8843540
58.9144373	6934714	8844026
58.9169373	6935263	8844536
58.9194373	6935766	8845005
58.9219373	6936159	8845371
58.9244373	6936390	8845585
58.9269373	6936442	8845624
58.9294373	6936322	8845496
58.9319373	6936066	8845233
58.9344373	6935726	8844885
58.9369373	6935354	8844501
58.9394373	6934990	8844126
58.9419373	6934662	8843785
58.9444373	6934371	8843484
58.9469373	6934107	8843212
58.9494373	6933853	8842953
58.9519373	6933603	8842697
58.9544373	6933363	8842446
58.9569373	6933154	8842215
58.9594373	6933006	8842034
58.9619373	6932956	8841937
58.9644373	6933030	8841952
58.9669373	6933233	8842094
58.9694373	6933548	8842356
58.9719373	6933939	8842710
58.9744373	6934357	8843117
58.9769373	6934756	8843535
58.9794373	6935100	8843923
58.9819373	6935372	8844254
58.9844373	6935568	8844514
58.9869373	6935700	8844700
58.9894373	6935785	8844820
58.9919373	6935840	8844886
58.9944373	6935876	8844913
58.9969373	6935900	8844911
58.9994373	6935909	8844890
59.0019373	6935896	8844852
59.0044373	6935851	8844792
59.0069373	6935764	8844705
59.0094373	6935630	8844587
59.0119373	6935447	8844433
59.0144373	6935219	8844247
59.0169373	6934958	8844033
59.0194373	6934678	8843800
59.0214636	6934395	8843560
59.0239636	6934125	8843320
59.0264636	6933879	8843090
59.0289636	6933665	8842874
59.0314636	6933484	8842678
59.0339636	6933334	8842504
59.0364636	6933215	8842361
59.0389636	6933138	8842266
59.0414636	6933123	8842245
59.0439636	6933198	8842324
59.0464636	6933396	8842533
59.0489636	6933738	8842887
59.0514636	6934225	8843381
59.0539636	6934820	8843977
59.0564636	6935459	8844611
59.0589636	6936054	8845200
59.0614636	6936520	8845666
59.0639636	6936797	8845951
59.0664636	6936863	8846035
59.0689636	6936752	8845945
59.0714636	6936530	8845743
59.0739636	6936285	8845508
59.0764636	6936095	8845311
59.0789636	6936006	8845198
59.0814636	6936024	8845179
59.0839636	6936120	8845234
59.0864636	6936240	8845323
59.0889636	6936338	8845408
59.0914636	6936384	8845466
59.0939636	6936380	8845496
59.0964636	6936346	8845512
59.0989636	6936309	8845525
59.1014636	6936289	8845540
59.1039636	6936288	8845546
59.1064636	6936288	8845521
59.1089636	6936259	8845440
59.1114636	6936174	8845285
59.1139636	6936014	8845061
59.1164636	6935786	8844788
59.1189636	6935511	8844504
59.1214636	6935225	8844246
59.1239636	6934964	8844046
59.1264636	6934757	8843919
59.1289636	6934618	8843863
59.1314636	6934550	8843863
59.1339636	6934548	8843901
59.1364636	6934603	8843964
59.1389636	6934710	8844047
59.1414636	6934865	8844150
59.1439636	6935065	8844276
59.1464636	6935301	8844424
59.1489636	6935554	8844581
59.1514636	6935802	8844728
59.1539636	6936015	8844840
59.1564636	6936166	8844897
59.1589636	6936242	8844892
59.16099	6936240	8844833
59.16349	6936173	8844742
59.16599	6936063	8844647
59.16849	6935933	8844572
59.17099	6935805	8844533
59.17349	6935686	8844525
59.17599	6935574	8844530
59.17849	6935467	8844526
59.18099	6935367	8844501
59.18349	6935287	8844462
59.18599	6935257	8844436
59.18849	6935315	8844470
59.19099	6935495	8844613
59.19349	6935807	8844888
59.19599	6936227	8845286
59.19849	6936695	8845751
59.20099	6937120	8846194
59.20349	6937411	8846512
59.20599	6937491	8846619
59.20849	6937327	8846465
59.21099	6936938	8846065
59.21349	6936394	8845489
59.21599	6935797	8844845
59.21849	6935254	8844253
59.22099	6934850	8843815
59.22349	6934629	8843586
59.22599	6934590	8843570
59.22849	6934692	8843719
59.23099	6934867	8843955
59.23349	6935050	8844197
59.23599	6935191	8844380
59.23849	6935270	8844478
59.24099	6935293	8844496
59.24349	6935288	8844472
59.24599	6935289	8844456
59.24849	6935324	8844486
59.25099	6935400	8844580
59.25349	6935512	8844731
59.25599	6935638	8844909
59.25849	6935755	8845071
59.26099	6935840	8845179
59.26349	6935883	8845206
59.26599	6935884	8845148
59.26849	6935855	8845021
59.27099	6935811	8844856
59.27349	6935767	8844690
59.27599	6935737	8844559
59.27849	6935729	8844488
59.28099	6935752	8844494
59.28349	6935809	8844581
59.28599	6935904	8844737
59.28849	6936031	8844940
59.29099	6936176	8845158
59.29349	6936318	8845353
59.29599	6936434	8845492
59.29849	6936505	8845555
59.3005164	6936525	8845540
59.3030164	6936498	8845465
59.3055164	6936441	8845356
59.3080164	6936363	8845238
59.3105164	6936267	8845122
59.3130164	6936145	8845006
59.3155164	6935986	8844883
59.3180164	6935790	8844746
59.3205164	6935577	8844608
59.3230164	6935392	8844505
59.3255164	6935298	8844491
59.3280164	6935347	8844613
59.3305164	6935565	8844894
59.3330164	6935935	8845316
59.3355164	6936392	8845817
59.3380164	6936846	8846309
59.3405164	6937211	8846702
59.3430164	6937427	8846933
59.3455164	6937484	8846986
59.3480164	6937418	8846892
59.3505164	6937295	8846713
59.3530164	6937183	8846520
59.3555164	6937131	8846371
59.3580164	6937150	8846289
59.3605164	6937218	8846269
59.3630164	6937286	8846277
59.3655164	6937304	8846268
59.3680164	6937231	8846205
59.3705164	6937051	8846064
59.3730164	6936771	8845841
59.3755164	6936414	8845545
59.3780164	6936016	8845198
59.3805164	6935612	8844828
59.3830164	6935236	8844465
59.3855164	6934911	8844138
59.3880164	6934653	8843869
59.3905164	6934464	8843667
59.3930164	6934340	8843534
59.3955164	6934267	8843461
59.3980164	6934233	8843434
59.4005164	6934228	8843441
59.4030164	6934251	8843476
59.4055164	6934309	8843540
59.4080164	6934417	8843641
59.4105164	6934589	8843789
59.4130164	6934828	8843983
59.4155164	6935125	8844212
59.4180164	6935454	8844452
59.4205164	6935776	8844671
59.4230164	6936046	8844833
59.4255164	6936227	8844910
59.4280164	6936294	8844891
59.4305164	6936249	8844781
59.4330164	6936111	8844606
59.4355164	6935922	8844405
59.4380164	6935728	8844220
59.4400122	6935575	8844086
59.4425122	6935487	8844024
59.4450122	6935464	8844029
59.4475122	6935481	8844078
59.4500122	6935498	8844132
59.4525122	6935463	8844146
59.4550122	6935341	8844087
59.4575122	6935118	8843937
59.4600122	6934802	8843701
59.4625122	6934426	8843399
59.4650122	6934031	8843058
59.4675122	6933656	8842710
59.4700122	6933330	8842380
59.4725122	6933071	8842089
59.4750122	6932883	8841854
59.4775122	6932767	8841687
59.4800122	6932727	8841605
59.4825122	6932774	8841625
59.4850122	6932922	8841765
59.4875122	6933188	8842034
59.4900122	6933576	8842429
59.4925122	6934076	8842933
59.4950122	6934658	8843512
59.4975122	6935273	8844118
59.5000122	6935862	8844693
59.5025122	6936366	8845183
59.5050122	6936737	8845542
59.5075122	6936945	8845741
59.5100122	6936986	8845770
59.5125122	6936880	8845646
59.5150122	6936674	8845408
59.5175122	6936421	8845107
59.5200122	6936175	8844798
59.5225122	6935979	8844528
59.5250122	6935855	8844324
59.5275122	6935802	8844195
59.5300122	6935799	8844129
59.5325122	6935810	8844099
59.5350122	6935800	8844074
59.5375122	6935745	8844033
59.5400122	6935637	8843967
